7853	20.4337
8554	21.7762
9053	25.3525
9253	21.8818
9754	21.3435
9953	20.4364
9954	33.9775
10605	25.4504
10654	35.0965
10655	33.7409
10805	51.0399
11255	30.9128
11304	36.8443
11305	23.0601
11307	26.0796
11308	45.3931
11506	20.4243
12005	21.2719
12204	22.6873
12205	36.46
12208	100
12209	94.8796
12258	31.3961
12259	32.6657
12458	20.7069
13308	24.7571
13604	20.0586
14005	32.9572
14006	38.0625
15006	20.026
15405	27.4449
15406	27.967
15656	19.9967
16909	18.7787
17659	19.5456
17660	21.8103
17862	40.225
17863	42.5233
18458	19.7034
18504	18.9073
20206	27.7197
20207	26.1947
21060	19.1504
24911	22.8025
24912	21.1047
28465	22.6539
28466	29.2561
28467	32.3509
28468	20.7093
28516	20.7238
28517	20.6162
28814	24.6634
28815	28.7133
28816	19.5826
28839	19.5795
28840	24.0849
29162	20.9612
29163	21.3916
30989	27.7588
30990	33.9616
30991	33.0918
30992	26.1791
31014	22.7103
31015	28.2663
31016	28.7932
31017	23.3037
31363	19.3559
31364	22.1381
32163	18.9111
32816	19.615
32817	29.7114
32818	39.3842
32819	32.4237
32820	23.224
32867	19.4948
32868	24.3463
32869	24.5357
32870	19.811
32913	22.2407
32914	24.5581
33816	19.6814
33817	24.4142
33818	24.9532
33819	20.4452
33841	22.3901
33842	28.1416
33843	28.7492
37492	20.7792
37493	28.1321
37494	33.0275
37495	30.0808
37496	23.1598
37517	22.1939
37518	28.8026
37519	32.4485
37520	28.4639
37521	21.5544
38567	22.999
38568	30.4267
38569	36.1075
38570	35.3644
38571	28.8183
38572	20.6034
38617	19.1818
38618	23.6875
38619	24.6323
38620	20.7749
38668	19.506
38669	18.7528
39766	20.6529
41492	20.3134
41494	27.4955
41495	32.2081
41496	29.1169
41497	22.4604
41519	23.0366
41520	26.5327
41521	23.9849
41545	20.9841
44117	21.3459
44118	25.5942
44119	24.2018
44120	18.9406
44317	20.9386
44319	32.9943
44320	42.3773
44321	45.4201
44322	38.0632
44324	27.8703
44368	21.5094
44370	27.8348
44371	29.8522
44372	25.0265
44420	21.1632
44421	19.6929
44969	19.8574
44970	23.7251
44971	21.8853
44995	22.9115
44996	23.7496
44998	19.2333
45419	21.7837
45420	26.4971
45422	25.3252
45423	19.9772
48245	18.916
48922	19.4456
49770	24.6108
49772	30.5814
49773	29.9781
49775	23.7608
49821	20.4667
49822	24.0897
49824	22.3917
50722	23.732
50724	33.3599
50725	40.7246
50727	39.2241
50728	31.0232
50730	20.6263
50773	20.9805
50774	27.5331
50776	31.147
50777	27.2072
50779	20.5514
55425	22.7128
55427	23.3256
55429	18.8266
56724	20.0126
56726	19.1125
57123	18.9666
57125	21.2867
57126	18.9029
57575	20.1618
57577	24.7544
57579	23.7084
57581	18.7719
61926	19.6602
61928	25.6495
61930	28.5448
61932	24.7989
61935	18.7491
61978	21.7591
61980	26.4529
61982	25.4548
61984	20.0982
62778	21.6427
62780	23.1698
62782	19.5542
65125	21.905
65127	24.8049
65129	21.6725
70778	23.7691
70780	26.5342
70783	22.9084
70830	21.7285
70832	24.1446
70835	21.2575
72078	21.288
72080	20.6046
